Item Number,Item Name,Inventory,Asset Acct,Income Acct,Expense/COS Acct,Description,Selling Price,Sell Unit Measure,Tax Code When Sold,Sell Price Inclusive,Sales Tax Calc. Method,No. Items/Sell Unit,Quantity Break 1,Quantity Break 2,Quantity Break 3,Quantity Break 4,Quantity Break 5,"Price Level A, Qty Break 1","Price Level B, Qty Break 1","Price Level C, Qty Break 1","Price Level D, Qty Break 1","Price Level E, Qty Break 1","Price Level F, Qty Break 1","Price Level A, Qty Break 2","Price Level B, Qty Break 2","Price Level C, Qty Break 2","Price Level D, Qty Break 2","Price Level E, Qty Break 2","Price Level F, Qty Break 2","Price Level A, Qty Break 3","Price Level B, Qty Break 3","Price Level C, Qty Break 3","Price Level D, Qty Break 3","Price Level E, Qty Break 3","Price Level F, Qty Break 3","Price Level A, Qty Break 4","Price Level B, Qty Break 4","Price Level C, Qty Break 4","Price Level D, Qty Break 4","Price Level E, Qty Break 4","Price Level F, Qty Break 4","Price Level A, Qty Break 5","Price Level B, Qty Break 5","Price Level C, Qty Break 5","Price Level D, Qty Break 5","Price Level E, Qty Break 5","Price Level F, Qty Break 5",Inactive Item,Standard Cost,Default Ship/Sell Location,Default Recvd/Auto Location
48-308-Remove-Plugs-For-HW,308-Remove-Plugs-For-HW,,,41112,,,143.00,1,GST,X,0,1,0,0,0,0,0,143,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
82-M6x10mm-Btn-Hd-Cap-Scw-Zinc,M6x10mm-Btn-Hd-Cap-Scw-Zinc,,,,51120,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
82-M6x25mm-Skt-Hd-Cap-Scw-Zinc,M6x25mm-Skt-Hd-Cap-Scw-Zinc,,,,51120,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
28-SBC-Timing-Chain-Set-RCS100,RCS1000LB10-ZRollmasterT/Bore,,,41112,51120,,206.00,each,GST,X,0,1,0,0,0,0,0,206,411,411,411,411,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£157.74,,
28-SBC-Solid-Cam-Custom-11-F,F276/393 F-284/405-100 OA P5 C,,,41112,51120,,849.00,each,GST,X,0,1,0,0,0,0,0,849,206,206,206,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£652.58,,
48-HPC-Coating-Pistons,DF3-HiBuild-Blue,,,41112,58000,DF3-HiBuild-Blue,58.00,each,GST,X,0,1,0,0,0,0,0,58,849,849,849,849,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£37.44,,
28-BBC-CR-Brg-HN,8CB743HN-STD,,,41112,51111,,246.00,1,GST,X,0,1,0,0,0,0,0,246,202,202,202,202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£189.20,,
24-SUB-EJ25-Main-Brg,.25 Main Brg #5 main with Thru,,,41112,51111,.25 Main Brg #5 main with Thru,113.00,1,GST,X,0,1,0,0,0,0,0,113,113,113,113,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£86.81,,
24-SUB-EJ25-CR-Brg,.50 CR brg suit EJ25,,,41112,51111,.50 CR brg suit EJ25,62.00,1,GST,X,0,1,0,0,0,0,0,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£47.29,,
56-814-10-ORB-Plug-Black,814-10-ORB-Plug-Black,,,41112,51120,,9.00,1,GST,X,0,1,0,0,0,0,0,9,455,455,455,455,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
28-Hol-308-Cam-Brg-Durabond,EBC5146C5STDDB Cam Bearing,,,41112,51111,EBC5146C5STDDB Camshaft Bearing Set Holden V8 STD ID,38.00,1,GST,X,0,1,0,0,0,0,0,38,1761,1761,1761,1761,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£28.49,,
"28-Hol-308-Piston-0.020""OS","Hol-308-Piston-0.020""OS",,,41112,51111,,380.00,1,GST,X,0,1,0,0,0,0,0,380,380,380,380,380,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£291.92,,
"28-Hol-308-Cast-Rings-0.020""OS","Hol-308-Cast-Rings-0.020""OS",,,41112,51111,,79.00,1,GST,X,0,1,0,0,0,0,0,79,79,79,79,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£60.53,,
28-SBC-Timing-Cover-Gskt,SBC-Timing-Cover-Gskt,,,41112,51111,,13.00,1,GST,X,0,1,0,0,0,0,0,13,168,168,168,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£9.70,,
28-SBC-Nylon-Cam-Button,SBC-Nylon-Cam-Button,,,41112,51111,,12.00,1,GST,X,0,1,0,0,0,0,0,12,168,168,168,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£8.83,,
18-SBC-Intake-Gskt-Felpro-1282,SBC-Intake-Gskt-Felpro-1282,,,41112,51111,,60.00,1,GST,X,0,1,0,0,0,0,0,60,168,168,168,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£45.54,,
18-SBC-Head-Gskt-Felpro-1003,SBC-Intake-Head-Felpro-1003,,,41112,51111,,87.00,1,GST,X,0,1,0,0,0,0,0,87,168,168,168,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£66.47,,
28-SBC-Timing-Cover-Gskt-&Seal,SBC-Timing-Cover-Gskt-&Seal,,,41112,51111,,38.00,1,GST,X,0,1,0,0,0,0,0,38,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£28.72,,
28-SBC-Belt-Drive-Seal-Kit,CO6100SP-Seal-Kit-Belt-Drive,,,41112,51111,,66.00,1,GST,X,0,1,0,0,0,0,0,66,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£50.17,,
56-RB26-T/Stat-Housing-Anodize,RB26-T/Stat-Housing-Anodize,,,41112,58000,,0.00,1,GST,X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
26-RB-Torrington-Washer,AS6590 Washer,,,41112,51111,AS6590 Washer RB Torrington Kit,8.00,1,GST,X,0,1,0,0,0,0,0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£5.91,,
26-RB-Torrington-Bearing,AXK6590-A /0-10 Torrington Brg,,,41112,51111,AXK6590-A /0-10 Torrington Brg RB Torrington kit,27.00,1,GST,X,0,1,0,0,0,0,0,27,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£20.55,,
28-SBC-Crank-Key,SBC-Crank-Key,,,41112,51111,,0.00,1,GST,X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
28-SBC-Crank-Key-Small,"SBC-Crank-Key-Small-3/16x3/4""",,,41112,51111,,0.56,1,GST,X,0,1,0,0,0,0,0,0.56,38,38,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.43,,
28-BBC-Cam-Plug-,"BBC-Cam-Plug-2 7/32""",,,41112,51111,,3.00,1,GST,X,0,1,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£1.59,,
BUL-BL-ho-k20-d,Honda K20 Dry Deck ,,,41113,,Honda K20 Billet Block Dry Deck w/head stud kit ,9900.00,,GST,X,0,1,0,0,0,0,0,9900,9900,9900,9900,9900,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
48-1UZ-Regrind-Cams,1UZ-Regrind-Cams,,,41112,58000,,1001.00,1,GST,X,0,1,0,0,0,0,0,1001,1001,1001,1001,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£770.00,,
05-barnes-rb-ss,Barnes single stage pump kit ,,,41112,51111,Barnes single stage pump kit suit rb,2995.00,kit,GST,X,0,1,0,0,0,0,0,2995,2995,2995,2995,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,"£2,388.00",,
28-BBC-DipStick,Standard Chrome – RPCR4958 ,,,41112,51111,,23.00,1,GST,X,0,1,0,0,0,0,0,23,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£17.00,,
28-BBC-Oil-Filter-Adapter,AF64-2055BLK Without Bypass,,,41112,51111,,72.00,1,GST,X,0,1,0,0,0,0,0,72,72,72,72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£55.00,,
88-Chev-Oil-Priming-Tool,Chev oil prmg tool - AF98-2046,,,,13150,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£71.50,,
88-Piston-Deck-Bridge,POW101310 deck bridge ,,,,13150,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£47.00,,
88-Dial-Indicator,CO4909 – comp cams dial indica,,,,13150,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£72.00,,
24-Hon-K24-Main-Brg-STD-Calico,5M1959HC-STD,,,41112,51111,5M1959HC-STD,296.00,1,GST,X,0,1,0,0,0,0,0,296,296,296,296,296,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£227.13,,
24-Hon-CR-Brng-STD-Race,4B1972H-STD,,,41112,51111,4B1972H-STD,69.00,1,GST,X,0,1,0,0,0,0,0,69,69,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£52.84,,
24-Hon-CR-Brng-.25-Race,4B1972H-.25,,,41112,51111,4B1972H-.25,70.00,1,GST,X,0,1,0,0,0,0,0,70,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£53.80,,
24-Hon-Thrust-Washer,B16A-Thrust-Washer,,,41112,51111,B16A-Thrust-Washer,12.00,1,GST,X,0,1,0,0,0,0,0,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£8.50,,
28-Chrys-Ring-Set-4.060,CR3690-60 Total Seal,,,41112,51111,,216.00,1,GST,X,0,1,0,0,0,0,0,216,216,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£166.08,,
28-Chrys-Rear-Main-Seal,C5683 cometic 2 piece Viton,,,41112,51111,,78.00,1,GST,X,0,1,0,0,0,0,0,78,78,78,78,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£60.00,,
18-BBC-Spark-Plug,BKR6E,,,41112,51111,,7.00,1,GST,X,0,1,0,0,0,0,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£5.16,,
28-BBC-Oil-Filter,WZ40,,,41112,51111,,17.00,1,GST,X,0,1,0,0,0,0,0,17,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£13.08,,
28-Running-In-Oil,Penrite,,,41112,51111,,58.00,1,GST,X,0,1,0,0,0,0,0,58,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£44.57,,
28-Oil,Penrite Racing,,,41112,51111,,113.00,1,GST,X,0,1,0,0,0,0,0,113,58,58,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£86.44,,
28-Oil-Penrite-Syn,Penrite-Synthetic-10w-40,,,41112,51111,,88.71,1,GST,X,0,1,0,0,0,0,0,88.71,113,113,113,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£68.24,,
18-BBC-Carb-1050,QBR-67209 1050CFM-Mech Sec,,,41112,51111,,216.00,1,GST,X,0,1,0,0,0,0,0,216,216,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
18-BBC-Holley-Dual-Feed,160-06-T-BLK,,,41112,51111,,117.00,1,GST,X,0,1,0,0,0,0,0,117,216,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£89.54,,
18-BBCSTR-Male-NPT-Adap,816-06-06-BLK,,,41112,51111,,8.00,1,GST,X,0,1,0,0,0,0,0,8,216,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£5.79,,
18-BBC-200-Hose,200-06-BLK,,,41112,51111,,43.00,1,GST,X,0,1,0,0,0,0,0,43,216,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£32.32,,
18-BBC-45deg-Hose-End-200,202-06-BLK,,,41112,51111,,41.00,1,GST,X,0,1,0,0,0,0,0,41,216,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£31.29,,
18-BBC-90deg-Hose-End-200,203-06-BLK,,,41112,51111,,41.00,1,GST,X,0,1,0,0,0,0,0,41,216,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£32.32,,
18-BBC-Tap,650-06-BLK,,,,51111,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
18-BBC-Step-Size-Fem-Fem,131-06-08-BLK,,,,51111,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
18-BBC-90deg-Fem-Male,143-06-BLK,,,,51111,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
18-BBC-Straight-Hose-End,401-06-BLK,,,,51111,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
18-BBC-Male-Flare-Union,815-06-BLK,,,,51111,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
18-BBC-Leads,Moroso Lead Set Female DistCap,,,41112,51111,,275.00,1,GST,X,0,1,0,0,0,0,0,275,216,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£211.16,,
28-BBC-Btm-Pulley,PFEP8841BK,,,41112,51111,,72.00,1,GST,X,0,1,0,0,0,0,0,72,216,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£55.00,,
28-BBC-Water-Pump-Pulley,PFEP8840BK,,,41112,51111,,78.00,1,GST,X,0,1,0,0,0,0,0,78,216,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£60.00,,
18-BBC-T/Stat Housing,AF64-2034 Silver,,,41112,51111,,137.00,1,GST,X,0,1,0,0,0,0,0,137,216,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£105.00,,
28-BBC-Timing-Pointer,Timing pointerr Silver to Suit,,,41112,51111,,76.00,1,GST,X,0,1,0,0,0,0,0,76,216,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£58.00,,
18-BBC-Str-Male-NPT-Adap,SF816-08-12-BLK,,,41112,51111,,23.00,1,GST,,0,1,0,0,0,0,0,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£17.33,,
14-Hon-K-Fire Ring,Hon-K-Fire Ring,,,41112,58010,Hon-K-Fire Ring,0.00,1,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
28-2pak-Paint-Primer,New Item,,,41112,51111,Supply Paint and Paint Engine,385.00,1,GST,X,0,1,0,0,0,0,0,385,152,152,152,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£116.49,,
92-Hylomar,HYL200-Hylomar,,,,60120,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£21.45,,
36-RB20-CNC-Port-4valve-6Cyl,RB20-CNC-Port-4valve-6Cyl,,,41113,,,1650.00,1,GST,X,0,1,0,0,0,0,0,1650,1650,1650,1650,1650,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
36-RB20-Cut Seats-4Valve-6Cyl,RB20-Cut Seats-4Valve-6Cyl,,,41113,,,440.00,1,GST,X,0,1,0,0,0,0,0,440,1650,1650,1650,1650,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
36-RB20-Install-Guides,RB20-Install-Guides,,,41113,,,360.00,1,GST,X,0,1,0,0,0,0,0,360,440,440,440,440,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
36-RB20-Blend-seats,Blend-Port & Seats,,,41113,,,260.00,1,GST,X,0,1,0,0,0,0,0,260,360,360,360,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
18-BBC-Carb-1150,QFX-1150BLK-ProStreet 1.800 Ca,,,41112,51111,,2145.00,1,GST,X,0,1,0,0,0,0,0,2145,172,172,172,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,"£1,650.00",,
"82-UNC-1/2x11/2""-SHCS-blk","UNC 1/2""x11/2""skt-hd-cap-scw-b",,,,51120,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
"82-Dowel-Pin-1/4""11/2""long","Dowel-Pin-1/4""11/2""long-plain",,,,51120,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
24-HonK24-Main-Brng-HXC-STD,5M1959HXC-STD Main Brng ,,,41112,51111,5M1959HXC-STD Main Brng ,327.00,1,GST,X,0,1,0,0,0,0,0,327,301,301,301,301,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£248.68,,
18-SBC-Carb-Angle-Wedge,MO65030 Carby Angle wedge 5deg,,,41112,51111,,96.00,1,GST,X,0,1,0,0,0,0,0,96,63,63,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£73.50,,
18-SBC-Carb-Stud-Kit,MG62 Mr Gasket Carb Stud Kit,,,41112,51111,,24.00,1,GST,X,0,1,0,0,0,0,0,24,96,96,96,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£18.09,,
28-BBF-Water-Pump,W486 BBF Water Pump,,,41112,51111,,108.00,1,GST,X,0,1,0,0,0,0,0,108,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£82.50,,
28-BBF-460-Pushrod-3/8,"Pushrod 3/8"" 8.550"" long",,,41112,51111,,287.00,1,GST,X,0,1,0,0,0,0,0,287,287,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£220.53,,
28-SBC-Head-Dowel,Holden Chev Head Dowel,,,41112,51111,,0.00,1,GST,X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
48-Debur-Clean-Prep-Block,Debur-Clean-Prep-Block for Ass,,,41112,,,440.00,1,GST,X,0,1,0,0,0,0,0,440,440,440,440,440,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
18-1UZ-Shims,Shims Valve Lash Adj,,,41112,51111,,450.00,1,GST,X,0,1,0,0,0,0,0,450,76,76,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£344.85,,
06-mod-hol-head,Modify Holden Heads,,,41113,,Modify Holden Head to Suit Billet Block,55.00,1,GST,X,0,1,0,0,0,0,0,55,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
18-1UZ-Oil-Seal,VS-T6SM SuperTech Oil Seat,,,41112,51111,,5.00,1,GST,X,0,1,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£3.68,,
56-2J-Anodize,2J Block Anodize Black,,,41113,51120,,301.00,1,GST,X,0,1,0,0,0,0,0,301,301,301,301,301,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
82-M6x50mm-Skt-Hd-Cap-Scw-Zinc,M6x50mm-Skt-Hd-Cap-Scw-Zinc,,,,51120,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
82-Washer-6mm-Zink-Yellow,Washer-6mm-Zink-Yellow,,,41112,51120,,0.12,1,GST,X,0,1,0,0,0,0,0,0.12,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
82-Nut-6mm-Nylock-Zinc,Nut-6mm-Nylock-Zinc,,,41112,51120,,0.20,1,GST,X,0,1,0,0,0,0,0,0.2,0.12,0.12,0.12,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
58-Hol-Cam,New Item,,,41113,51120,,301.00,1,GST,X,0,1,0,0,0,0,0,301,301,301,301,301,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
28-BBC-Flex-Plate-168T,SCFP-350-SFI,,,41112,51111,,131.00,1,GST,X,0,1,0,0,0,0,0,131,131,131,131,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£100.18,,
28-BBC-Bolt-Flex-Plate,"MOR38760 716""",,,41112,51111,,17.00,1,GST,X,0,1,0,0,0,0,0,17,131,131,131,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£15.83,,
28-BBC-Starter,MSD509503 Starter SBC & BBC,,,41112,51111,,680.00,1,GST,X,0,1,0,0,0,0,0,680,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£522.70,,
18-MSD-Boots&Terminals,MSD3301 Boots & Terminals Str8,,,41112,51111,,17.00,1,GST,X,0,1,0,0,0,0,0,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£12.54,,
18-BBC-Hi-Temp-Sleeves,MOR71994 Hi Temp Plug Boot Sle,,,41112,51111,,40.00,1,GST,X,0,1,0,0,0,0,0,40,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£30.23,,
18-BBC-Valve-Cover-Gasket,MOR93040 Valve Cover Gskt Blue,,,41112,51111,,128.00,1,GST,X,0,1,0,0,0,0,0,128,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£97.81,,
38-Weld-Manifold,Wel Carb Adap To Manifold,,,41112,58000,,215.00,1,GST,X,0,1,0,0,0,0,0,215,215,215,215,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£165.00,,
38-Weld-Cyl-Head,Weld Cyl Head,,,41112,58000,,572.00,1,GST,X,0,1,0,0,0,0,0,572,472,472,472,472,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£440.00,,
38-Supply & Fit-Valve-Seat-Ins,Supply & Fit-Valve-Seat-Insert,,,41112,58000,,75.00,1,GST,X,0,1,0,0,0,0,0,75,572,572,572,572,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£49.50,,
48-Hot-Wash-Bellhousing,Hot-Wash-Bellhousing,,,41112,,,143.00,1,GST,X,0,1,0,0,0,0,0,143,65,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
48-Hot-Wash-Block,Hot-Wash-Block,,,41112,58000,,75.00,1,GST,X,0,1,0,0,0,0,0,75,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
48-481X-Remove-Sleeve,Remove-Sleeve,,,41112,,,260.00,1,GST,X,0,1,0,0,0,0,0,260,72,72,72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
